Activity;Case ID;Duration;Event_Nr
Completed-Closed;1-653254236;10197735.99879529;3
Queued-Awaiting Assignment;1-653314473;0.009686926078113254;1
Accepted-In Progress;1-653314473;1889188.0011872428;2
Completed-Closed;1-653314473;3023876.9999547577;3
Accepted-In Progress;1-653878594;0.0014731415503144913;1
Completed-Closed;1-653878594;2957480.9997023256;2
Accepted-In Progress;1-653988751;0.002452676541601367;1
Accepted-In Progress;1-653988751;5285003.999705043;2
Completed-Closed;1-653988751;244.0003062596392;3
Queued-Awaiting Assignment;1-654146231;0.0008896684493138816;1
Accepted-In Progress;1-654146231;432516.0002522348;2
Completed-Closed;1-654146231;309.00030701665725;3
Accepted-In Progress;1-654348241;0.0002171222273102017;1
Accepted-In Progress;1-654348241;62.00008286799106;2
Completed-Closed;1-654348241;8948618.000117328;3
Accepted-In Progress;1-654369162;-0.0005660766523100912;1
Completed-Closed;1-654369162;933369.9986433916;2
Accepted-In Progress;1-654403938;-0.0011840755526658603;1
Accepted-In Progress;1-654403938;12975207.0;2
Queued-Awaiting Assignment;1-654403938;914.0;3
Accepted-In Progress;1-654403938;313491.0;4
Completed-Closed;1-654403938;3619296.0;5
Accepted-In Progress;1-655213351;0.0002075145454074766;1
Accepted-In Progress;1-655213351;709574.0010673743;2
Completed-Closed;1-655213351;46.00124852909425;3
Accepted-In Progress;1-655379467;0.000312549607021406;1
Completed-Closed;1-655379467;4393736.002256651;2
Accepted-In Progress;1-655429981;-0.004886237169827164;1
Completed-Closed;1-655429981;5714800.001687052;2
Accepted-In Progress;1-655536176;-0.002053792172265553;1
Completed-Closed;1-655536176;1994472.9998311438;2
Accepted-In Progress;1-655607132;-0.0029493619241590945;1
Accepted-Wait;1-655607132;1057.0065236335856;2
Completed-Closed;1-655607132;947009.0024804865;3
Accepted-In Progress;1-655719611;0.00022720558600142047;1
Completed-Closed;1-655719611;3785299.9969044817;2
Accepted-In Progress;1-655739451;-0.00043665821061484466;1
Completed-Closed;1-655739451;6163653.998995963;2
Accepted-In Progress;1-656151409;0.00032109412237881077;1
Accepted-Assigned;1-656151409;57.00209378078675;2
Accepted-In Progress;1-656151409;565.9998403430583;3
Completed-Closed;1-656151409;4332191.000647162;4
Accepted-In Progress;1-656224707;-0.00019117892803795046;1
Completed-Closed;1-656224707;8363772.000385571;2
Accepted-In Progress;1-656225465;-0.002757283334410749;1
Queued-Awaiting Assignment;1-656225465;304.9824346783312;2
Accepted-In Progress;1-656225465;76388.00010970829;3
Completed-Closed;1-656225465;4047711.0010748324;4
Accepted-In Progress;1-656510751;0.0007024492638697999;1
Completed-Closed;1-656510751;410023.00043597724;2
Accepted-In Progress;1-656510751;63.999764598421976;3
Completed-Closed;1-656510751;18.999299762961787;4
Accepted-In Progress;1-656868426;-0.0013605388427004607;1
Accepted-Assigned;1-656868426;64.00381012252627;2
Accepted-Wait;1-656868426;3765.0068041792806;3
Completed-Closed;1-656868426;1814396.000335131;4
Accepted-In Progress;1-657163590;-0.0011264381741487382;1
Accepted-Assigned;1-657163590;103.99308889874118;2
Completed-Closed;1-657163590;3565007.9985086545;3
Accepted-In Progress;1-657368644;0.00043334595729346175;1
Completed-Closed;1-657368644;168535.99828275992;2
Queued-Awaiting Assignment;1-657412381;0.001557984072385703;1
Accepted-In Progress;1-657412381;48158.99994058161;2
Queued-Awaiting Assignment;1-657412381;216.0;3
Accepted-In Progress;1-657412381;0.0;4
Completed-Closed;1-657412381;8632270.0;5
Accepted-In Progress;1-657534681;-0.00014595624680782785;1
Completed-Closed;1-657534681;308.99684355295364;2
Accepted-In Progress;1-657768145;-0.0011711996192459316;1
Accepted-Assigned;1-657768145;1190.0138529651065;2
Completed-Closed;1-657768145;1135260.9994307833;3
Accepted-In Progress;1-657874936;-0.0007051436691091278;1
Accepted-In Progress;1-657874936;7173988.000115249;2
Completed-Closed;1-657874936;56.00043917301608;3
Accepted-In Progress;1-657934265;-0.00039517991559960433;1
Completed-Closed;1-657934265;3317986.999283082;2
Accepted-In Progress;1-658022616;0.0002653889183788166;1
Completed-Closed;1-658022616;3432397.997683044;2
Accepted-In Progress;1-658063672;0.00022208343158029403;1
Accepted-Wait;1-658063672;2399969.0055925935;2
Completed-Closed;1-658063672;5975001.999917593;3
Accepted-In Progress;1-658092528;0.0002159120138420332;1
Completed-Closed;1-658092528;91.00037863734;2
Accepted-In Progress;1-658125909;0.0004435759943067999;1
Completed-Closed;1-658125909;946947.0005696005;2
Accepted-In Progress;1-658259614;-0.00027471679041394685;1
Completed-Closed;1-658259614;1538.000076045238;2
Accepted-In Progress;1-658537939;0.0009966388164126879;1
Accepted-Wait;1-658537939;419.9861798303296;2
Completed-Closed;1-658537939;252901.998768931;3
Accepted-In Progress;1-658594692;-0.0011169524715299618;1
Accepted-Wait;1-658594692;414772.9792629215;2
Completed-Closed;1-658594692;6492685.000547103;3
Accepted-In Progress;1-658627294;-0.0005437855737627625;1
Accepted-In Progress;1-658627294;4649127.999080224;2
Completed-Closed;1-658627294;834.9988721177123;3
Accepted-In Progress;1-658627419;0.0008671784224186286;1
Accepted-In Progress;1-658627419;4649312.999724941;2
Completed-Closed;1-658627419;338.00626614077675;3
Accepted-In Progress;1-658792860;-0.00011639271463834307;1
Accepted-In Progress;1-658792860;5077712.000837611;2
Completed-Closed;1-658792860;125.99911271742144;3
Accepted-In Progress;1-659137375;-0.0005004176725652207;1
Accepted-Wait;1-659137375;6888.987049316351;2
Completed-Closed;1-659137375;4488183.996641597;3
Accepted-In Progress;1-659170761;-0.00014319431812688326;1
Completed-Closed;1-659170761;1408236.000196741;2
Accepted-In Progress;1-659231191;0.0011068919925095312;1
Completed-Closed;1-659231191;1831337.9992847734;2
Accepted-In Progress;1-659239126;0.0025201724955948015;1
Accepted-Assigned;1-659239126;94.99680193041654;2
Completed-Closed;1-659239126;6760507.999943813;3
Accepted-In Progress;1-659284621;0.0009425489766354006;1
Completed-Closed;1-659284621;282.0042599720891;2
Accepted-In Progress;1-659284863;0.00032325658543573473;1
Completed-Closed;1-659284863;150.99630185160885;2
Accepted-In Progress;1-659376592;-0.00016341252297132194;1
Completed-Closed;1-659376592;262167.9972297019;2
Accepted-In Progress;1-659539868;-0.0001960668432112506;1
Completed-Closed;1-659539868;4319560.000606864;2
Accepted-In Progress;1-659618631;-0.0009779641982970025;1
Completed-Closed;1-659618631;1192351.9994756593;2
Queued-Awaiting Assignment;1-659716213;-0.002103322195002394;1
Accepted-In Progress;1-659716213;765107.0000071226;2
Completed-Closed;1-659716213;183.998634682957;3
Accepted-In Progress;1-659718901;0.0010680859076463945;1
Accepted-In Progress;1-659718901;1454.0000012268629;2
Queued-Awaiting Assignment;1-659718901;426.0;3
Accepted-In Progress;1-659718901;0.0;4
Completed-Closed;1-659718901;244.0;5
Accepted-In Progress;1-659782951;-0.000630583832423779;1
Completed-Closed;1-659782951;929721.9976964486;2
Accepted-In Progress;1-659922661;-0.002416818743344163;1
Queued-Awaiting Assignment;1-659922661;87293.97749646484;2
Accepted-In Progress;1-659922661;33116.00030915539;3
Accepted-Wait;1-659922661;715.9998451691134;4
Accepted-In Progress;1-659922661;3002448.0001861886;5
Completed-Closed;1-659922661;68.00105506111926;6
Accepted-Wait;1-659934601;9.880883739576745e-05;1
Accepted-In Progress;1-659934601;1314305.9996263634;2
Completed-Closed;1-659934601;19.0;3
Accepted-In Progress;1-660054568;-0.000180790479577024;1
Completed-Closed;1-660054568;2502457.999667788;2
Accepted-In Progress;1-660374694;0.0004543389471848762;1
Accepted-In Progress;1-660374694;1263.000096202526;2
Accepted-In Progress;1-660374694;1706525.0002429509;3
Completed-Closed;1-660374694;6220556.000277647;4
Accepted-In Progress;1-660393401;-0.004263174869452216;1
Accepted-Wait;1-660393401;1197549.0101196666;2
Completed-Closed;1-660393401;590413.0001713245;3
Accepted-In Progress;1-660483225;0.00011232672275038695;1
Completed-Closed;1-660483225;1123497.9992936414;2
Accepted-In Progress;1-660509893;-0.00010501772280010113;1
Queued-Awaiting Assignment;1-660509893;1658.9921509996125;2
Accepted-In Progress;1-660509893;118880.99969992394;3
Completed-Closed;1-660509893;2950535.997842763;4
Accepted-In Progress;1-660592931;0.0026653857608778145;1
Completed-Closed;1-660592931;3043298.0017338176;2
Accepted-In Progress;1-660602952;8.829231461817547e-05;1
Completed-Closed;1-660602952;1127170.0023120842;2
Accepted-In Progress;1-660636558;0.00010340488947939566;1
Accepted-In Progress;1-660636558;939.000191134502;2
Queued-Awaiting Assignment;1-660636558;53.996146072112836;3
Accepted-In Progress;1-660636558;1712.9997499786236;4
Completed-Closed;1-660636558;2844353.999955521;5
Accepted-In Progress;1-660785867;0.0014757746442003602;1
Completed-Closed;1-660785867;2255839.999157017;2
Accepted-In Progress;1-660786538;-0.0002466361772139069;1
Accepted-Wait;1-660786538;560.991699333383;2
Completed-Closed;1-660786538;5444951.999998094;3
Accepted-In Progress;1-660808741;0.001798499098765936;1
Completed-Closed;1-660808741;4039956.998190884;2
Accepted-In Progress;1-660873096;0.0005599084818304336;1
Completed-Closed;1-660873096;3016872.9979657917;2
Queued-Awaiting Assignment;1-660903884;0.0016531699489622067;1
Accepted-In Progress;1-660903884;4825899.000926407;2
Completed-Closed;1-660903884;10.999960655057142;3
Accepted-In Progress;1-660908181;-0.00016275016874693835;1
Completed-Closed;1-660908181;5446558.999950396;2
Accepted-In Progress;1-660948681;-7.174111655479487e-05;1
Completed-Closed;1-660948681;9052738.003829647;2
Accepted-In Progress;1-660949435;0.001063577804160879;1
Completed-Closed;1-660949435;2917658.000287404;2
Accepted-In Progress;1-660956878;-0.0006878890308438578;1
Completed-Closed;1-660956878;3031992.001734458;2
Accepted-In Progress;1-661132868;-0.0003209982572745218;1
Completed-Closed;1-661132868;1220135.9981754965;2
Accepted-In Progress;1-661134924;0.000475937944024756;1
Queued-Awaiting Assignment;1-661134924;35.99741873416476;2
Accepted-In Progress;1-661134924;1595.9996029963188;3
Accepted-In Progress;1-661134924;13882.999829626915;4
Completed-Closed;1-661134924;1922455.9995372733;5
Accepted-In Progress;1-661231558;0.0010634856383652874;1
Completed-Closed;1-661231558;2181626.000860671;2
Accepted-In Progress;1-661706786;0.0013422213352071771;1
Accepted-Wait;1-661706786;625792.0208013344;2
Completed-Closed;1-661706786;6540736.000438166;3
Accepted-In Progress;1-662272981;-0.00024522563473966655;1
Accepted-Wait;1-662272981;334884.0043590941;2
Completed-Closed;1-662272981;777342.9998270731;3
Accepted-In Progress;1-662956121;0.0014138685251408817;1
Completed-Closed;1-662956121;3941330.000015437;2
Accepted-In Progress;1-663582660;-0.00042943406706161903;1
Queued-Awaiting Assignment;1-663582660;1098930.008562215;2
Accepted-In Progress;1-663582660;8266.000106862233;3
Queued-Awaiting Assignment;1-663582660;8900.999729539877;4
Accepted-In Progress;1-663582660;70044.99893483889;5
Completed-Closed;1-663582660;41.00030442656886;6
Accepted-In Progress;1-663749238;-0.0001300249109934168;1
Accepted-Wait;1-663749238;1441.9822660580392;2
Completed-Closed;1-663749238;1551305.0013991112;3
Accepted-In Progress;1-663851111;0.0015955223125007957;1
Completed-Closed;1-663851111;1793058.0013653014;2
Accepted-In Progress;1-663891165;-0.0006728290675650167;1
Accepted-Assigned;1-663891165;76277.99592174892;2
Accepted-In Progress;1-663891165;13931.000288202025;3
Accepted-Wait;1-663891165;598582.9974249426;4
Completed-Closed;1-663891165;2679620.0002358216;5
Accepted-In Progress;1-664001411;-0.004620818875221482;1
Completed-Closed;1-664001411;2819516.0010745386;2
Accepted-In Progress;1-664579051;-0.001979576376952173;1
Completed-Closed;1-664579051;1662042.0014749423;2
Accepted-In Progress;1-664730121;0.0018403796794895333;1
Accepted-Wait;1-664730121;929.9970711896691;2
Completed-Closed;1-664730121;621307.0001071999;3
Accepted-In Progress;1-664912261;-0.001334045201345259;1
Completed-Closed;1-664912261;2678574.9994334425;2
Accepted-In Progress;1-669144071;0.0017258419233834583;1
Completed-Closed;1-669144071;1456.9987693321332;2
Accepted-In Progress;1-669202942;-0.0036586205421772306;1
Completed-Closed;1-669202942;3809648.0014507123;2
Accepted-In Progress;1-669804759;-0.0007819647888635647;1
Completed-Closed;1-669804759;4182391.999358528;2
Accepted-In Progress;1-670052598;0.00029561575372893066;1
Completed-Closed;1-670052598;606985.0013069431;2
Accepted-In Progress;1-671350354;0.001163524065830766;1
Completed-Closed;1-671350354;596725.0021723226;2
Accepted-In Progress;1-671512033;0.0010490042391011149;1
Completed-Closed;1-671512033;76833.00072572043;2
Accepted-In Progress;1-671933304;-0.0003155229491830844;1
Accepted-Wait;1-671933304;837120.9990957909;2
Completed-Closed;1-671933304;4588346.99993866;3
Accepted-In Progress;1-672299434;0.0007922909794666586;1
Accepted-In Progress;1-672299434;32768.99840516583;2
Completed-Closed;1-672299434;3755600.9998389496;3
Accepted-In Progress;1-672647650;6.573078420118367e-05;1
Completed-Closed;1-672647650;22148.00069533705;2
Accepted-In Progress;1-672740630;0.000578703895756575;1
Accepted-In Progress;1-672740630;47.99876806572727;2
Completed-Closed;1-672740630;1814644.9989629008;3
Accepted-In Progress;1-672743704;0.0018519620521159983;1
Completed-Closed;1-672743704;69354.00203816016;2
Accepted-In Progress;1-672807011;-0.0010168875469341956;1
Accepted-In Progress;1-672807011;7589307.000687007;2
Completed-Closed;1-672807011;51.00196632645322;3
Accepted-In Progress;1-672860819;0.0026303991514879947;1
Accepted-In Progress;1-672860819;13.000005690913833;2
Completed-Closed;1-672860819;211937.00042381286;3
Accepted-In Progress;1-672862385;0.00012049682816903942;1
Queued-Awaiting Assignment;1-672862385;140.98986379564997;2
Accepted-In Progress;1-672862385;1230281.0000789384;3
Queued-Awaiting Assignment;1-672862385;109.9991505567349;4
Accepted-In Progress;1-672862385;172.99912142089013;5
Completed-Closed;1-672862385;6652287.99949885;6
Queued-Awaiting Assignment;1-672975080;0.0013415685216692883;1
Accepted-In Progress;1-672975080;17914.999846974617;2
Completed-Closed;1-672975080;72811.00100188822;3
Accepted-In Progress;1-673056371;0.0034528606286128144;1
Completed-Closed;1-673056371;5655767.998094892;2
Accepted-In Progress;1-673143636;0.0019878960029833855;1
Completed-Closed;1-673143636;935.0001333239798;2
Accepted-In Progress;1-673151866;0.0005552817514799295;1
Completed-Closed;1-673151866;16359.000052644082;2
Accepted-In Progress;1-673224718;-0.002122766302459426;1
Queued-Awaiting Assignment;1-673224718;319.99982073303266;2
Accepted-In Progress;1-673224718;12444.999341661282;3
Accepted-Wait;1-673224718;5609992.000627508;4
Completed-Closed;1-673224718;2167080.0026352503;5
Accepted-In Progress;1-673359575;0.00010072393527514316;1
Accepted-Wait;1-673359575;244.00043092815204;2
Accepted-Wait;1-673359575;168885.00128547047;3
Completed-Closed;1-673359575;3.0;4
Accepted-In Progress;1-673405851;0.0010177834665497786;1
Completed-Closed;1-673405851;1293294.0019193692;2
Accepted-In Progress;1-673434441;-0.00017471798534192997;1
Completed-Closed;1-673434441;3024794.0034445208;2
Accepted-In Progress;1-673487817;0.0008212843287062206;1
Accepted-Wait;1-673487817;481186.00790554116;2
Completed-Closed;1-673487817;34020.99956407311;3
Accepted-In Progress;1-675046360;-0.00044733656156909483;1
Accepted-Wait;1-675046360;597148.9960869054;2
Completed-Closed;1-675046360;1391771.0004505771;3
Accepted-In Progress;1-675115616;-0.000624552054820152;1
Completed-Closed;1-675115616;8976828.001653206;2
Accepted-In Progress;1-675150191;0.0006065384685152093;1
Queued-Awaiting Assignment;1-675150191;138.0;2
Accepted-In Progress;1-675150191;65387006.0;3
Accepted-Wait;1-675150191;1288501.0;4
Accepted-In Progress;1-675150191;8062551.0;5
Completed-Closed;1-675150191;2.0;6
Accepted-In Progress;1-675150672;-0.0009918209381997456;1
Queued-Awaiting Assignment;1-675150672;45.99471932151173;2
Accepted-In Progress;1-675150672;440334.00011608587;3
Accepted-Assigned;1-675150672;5624304.993438774;4
Accepted-In Progress;1-675150672;0.9997276454919289;5
Completed-Closed;1-675150672;186.99925453542224;6
Accepted-In Progress;1-675664904;0.00029288783476631204;1
Completed-Closed;1-675664904;41.998620432561005;2
Accepted-In Progress;1-675685459;0.00022803492952581356;1
Accepted-In Progress;1-675685459;0.0;2
Queued-Awaiting Assignment;1-675685459;1504.0;3
Accepted-In Progress;1-675685459;259.0;4
Completed-Closed;1-675685459;75.0;5
Accepted-In Progress;1-675739721;0.000246985148056017;1
Completed-Closed;1-675739721;4067705.9999539223;2
Accepted-In Progress;1-675758382;-0.0019995893103009117;1
Accepted-Wait;1-675758382;596456.0018282783;2
Completed-Closed;1-675758382;1391659.0029670328;3
Accepted-In Progress;1-675758444;-0.0009247622008994826;1
Completed-Closed;1-675758444;5252396.003051694;2
Accepted-In Progress;1-675797761;-0.005952028825398548;1
Accepted-In Progress;1-675797761;13311.0;2
Queued-Awaiting Assignment;1-675797761;0.0;3
Accepted-In Progress;1-675797761;24480562.0;4
Completed-Closed;1-675797761;590413.0;5
Queued-Awaiting Assignment;1-675828021;-0.0007451346038929837;1
Accepted-In Progress;1-675828021;171063.0002029294;2
