Activity;Case ID;Duration;Event_Nr
Accepted-In Progress;1-637713545;2377.000288683658;3
Accepted-Wait;1-637713545;190.99692159092442;4
Completed-Closed;1-637713545;12374.999439740393;5
Accepted-In Progress;1-637713651;-0.0020192090746242865;1
Completed-Closed;1-637713651;266726.9979337629;2
Accepted-In Progress;1-637716645;0.001326100110854537;1
Completed-Closed;1-637716645;862918.9976520365;2
Accepted-In Progress;1-637893062;0.0014772612868186538;1
Accepted-Assigned;1-637893062;1475191.9994052153;2
Accepted-In Progress;1-637893062;3889799.99982385;3
Completed-Closed;1-637893062;12.998331566508272;4
Accepted-In Progress;1-637954950;0.0016029002279621526;1
Completed-Closed;1-637954950;541.0006415796048;2
Accepted-In Progress;1-638034021;0.001582900617636673;1
Completed-Closed;1-638034021;4311828.99992076;2
Accepted-In Progress;1-638041299;-0.00031552385643579745;1
Completed-Closed;1-638041299;3353895.003727616;2
Accepted-In Progress;1-638112911;0.0004137312302372768;1
Completed-Closed;1-638112911;650150.000525267;2
Accepted-In Progress;1-638653931;-2.9567290270330917e-05;1
Completed-Closed;1-638653931;3019556.9990758765;2
Accepted-In Progress;1-638961317;3.8626331112625835e-05;1
Completed-Closed;1-638961317;6640010.999938724;2
Accepted-In Progress;1-638962731;-4.4541294350583085e-05;1
Accepted-Assigned;1-638962731;75.00052948566521;2
Accepted-In Progress;1-638962731;448.00040803855813;3
Completed-Closed;1-638962731;2488338.9997544507;4
Accepted-In Progress;1-639009338;-0.0001981309671151202;1
Accepted-In Progress;1-639009338;8978946.000259409;2
Completed-Closed;1-639009338;154.00132806820005;3
Accepted-In Progress;1-639028876;-9.078034774108797e-05;1
Completed-Closed;1-639028876;3013050.000076698;2
Accepted-In Progress;1-639870000;-0.0014346874331563314;1
Completed-Closed;1-639870000;7856845.999956471;2
Accepted-In Progress;1-639881579;0.0021587937111293095;1
Completed-Closed;1-639881579;2156509.999634638;2
Accepted-In Progress;1-639930880;-0.0014471223162965039;1
Queued-Awaiting Assignment;1-639930880;708.0040261927372;2
Accepted-In Progress;1-639930880;3235.000165374211;3
Queued-Awaiting Assignment;1-639930880;189.99949676762319;4
Accepted-In Progress;1-639930880;444843.00224152685;5
Accepted-In Progress;1-639930880;62955.99975544627;6
Completed-Closed;1-639930880;1048.999603633532;7
Accepted-In Progress;1-639942581;0.00014467074844326923;1
Accepted-Wait;1-639942581;2247845.9908838407;2
Accepted-In Progress;1-639942581;704196.0005581195;3
Completed-Closed;1-639942581;2048.000696832137;4
Accepted-In Progress;1-640059801;0.00012410686017883175;1
Completed-Closed;1-640059801;73.9983828360542;2
Accepted-In Progress;1-640263496;-0.0042095756279509075;1
Completed-Closed;1-640263496;120.00500653806353;2
Accepted-In Progress;1-641023492;0.0007176118001749914;1
Completed-Closed;1-641023492;1144035.9977331497;2
Accepted-In Progress;1-641044311;-5.3985192044989136e-05;1
Accepted-In Progress;1-641044311;67.99946040285252;2
Completed-Closed;1-641044311;2860065.001224748;3
Accepted-In Progress;1-641083751;3.296372008618433e-05;1
Accepted-Assigned;1-641083751;410.0031439283631;2
Accepted-In Progress;1-641083751;829182.9991523726;3
Completed-Closed;1-641083751;70.00134132414762;4
Accepted-In Progress;1-641083987;-0.00075537411900694;1
Accepted-Assigned;1-641083987;221.99853304529677;2
Accepted-In Progress;1-641083987;10804016.000378069;3
Completed-Closed;1-641083987;1.999677383916991;4
Accepted-In Progress;1-641100891;0.0007758408731934562;1
Completed-Closed;1-641100891;342275.99973911163;2
Accepted-In Progress;1-641104060;-0.0018295859389679235;1
Queued-Awaiting Assignment;1-641104060;2806.994280501768;2
Accepted-In Progress;1-641104060;4228979.000128365;3
Completed-Closed;1-641104060;932.0006960477933;4
Accepted-In Progress;1-641157962;-0.0008965425774866846;1
Completed-Closed;1-641157962;10718844.999168865;2
Accepted-In Progress;1-641232069;-0.0002359095309301467;1
Queued-Awaiting Assignment;1-641232069;43.00259541834769;2
Accepted-In Progress;1-641232069;984.000037780886;3
Accepted-In Progress;1-641232069;3755814.0;4
Accepted-Assigned;1-641232069;132.0;5
Accepted-In Progress;1-641232069;0.0;6
Completed-Closed;1-641232069;342.0;7
Accepted-In Progress;1-641243011;-0.0005229790433184762;1
Accepted-Assigned;1-641243011;247.00360405879854;2
Accepted-Assigned;1-641243011;203.0;3
Accepted-In Progress;1-641243011;0.0;4
Completed-Closed;1-641243011;510200.0;5
Accepted-In Progress;1-641306231;-0.003750927351934604;1
Completed-Closed;1-641306231;255556.0073085489;2
Accepted-In Progress;1-641323677;-0.0008043028557607726;1
Accepted-Assigned;1-641323677;80.00334162659382;2
Accepted-In Progress;1-641323677;7381.9995084632;3
Completed-Closed;1-641323677;319749.99983108125;4
Accepted-In Progress;1-641491883;0.0008486064588748522;1
Completed-Closed;1-641491883;1812848.9998205;2
Queued-Awaiting Assignment;1-641530471;0.0015417903152606187;1
Accepted-In Progress;1-641530471;1534394.999464542;2
Queued-Awaiting Assignment;1-641530471;732.9997366908382;3
Accepted-In Progress;1-641530471;2031.0000397538674;4
Completed-Closed;1-641530471;1487420.9991113867;5
Accepted-In Progress;1-642418588;-0.0010621423781034737;1
Completed-Closed;1-642418588;5531131.002070875;2
Accepted-In Progress;1-642478708;-0.0029746370194721527;1
Completed-Closed;1-642478708;6406967.000379587;2
Accepted-In Progress;1-642761240;-0.0012274923952362408;1
Completed-Closed;1-642761240;50.99914953858642;2
Accepted-In Progress;1-642766943;0.0026760137915572036;1
Accepted-Wait;1-642766943;3019.028069695073;2
Accepted-In Progress;1-642766943;146470.0007107109;3
Completed-Closed;1-642766943;49.004545147483526;4
Accepted-In Progress;1-642802641;-0.003122670269595887;1
Accepted-Wait;1-642802641;17.0;2
Accepted-In Progress;1-642802641;0.0;3
Accepted-In Progress;1-642802641;0.0;4
Completed-Closed;1-642802641;810.0;5
Accepted-In Progress;1-642846054;0.0013377130261270085;1
Accepted-In Progress;1-642846054;647.0001374947169;2
Completed-Closed;1-642846054;11050730.001735058;3
Accepted-In Progress;1-643444986;0.004145639898456946;1
Queued-Awaiting Assignment;1-643444986;429.9988300992491;2
Accepted-In Progress;1-643444986;17199.000241707432;3
Completed-Closed;1-643444986;3888509.9999550786;4
Accepted-In Progress;1-643445547;-0.0005307291514511721;1
Completed-Closed;1-643445547;1468.0011277508515;2
Accepted-In Progress;1-643468705;0.0004709869159592594;1
Completed-Closed;1-643468705;246.99999656040748;2
Accepted-In Progress;1-643468705;1391765.999739976;3
Completed-Closed;1-643468705;39.000305633551086;4
Accepted-In Progress;1-643532122;-0.0012020517344798478;1
Completed-Closed;1-643532122;11474719.00145139;2
Accepted-In Progress;1-643556695;-0.0006548188089861175;1
Completed-Closed;1-643556695;3182518.9985172255;2
Accepted-In Progress;1-643685369;8.388099613796866e-05;1
Accepted-In Progress;1-643685369;3703241.9987766296;2
Accepted-Wait;1-643685369;291.0004358256853;3
Completed-Closed;1-643685369;3720384.9994043745;4
Accepted-In Progress;1-643685396;0.0016181205589331758;1
Completed-Closed;1-643685396;217.9989889054479;2
Accepted-In Progress;1-643685396;234023.99997998553;3
Queued-Awaiting Assignment;1-643685396;4684.0;4
Accepted-In Progress;1-643685396;198156.0;5
Completed-Closed;1-643685396;2.0;6
Accepted-In Progress;1-643706642;0.004876860972956262;1
Accepted-In Progress;1-643706642;2208.0022802624994;2
Completed-Closed;1-643706642;146585.99986590273;3
Accepted-In Progress;1-643747498;0.0024332163758799584;1
Completed-Closed;1-643747498;48.99993278723535;2
Accepted-In Progress;1-644748889;0.00045662510202176744;1
Completed-Closed;1-644748889;160.00170757616544;2
Accepted-In Progress;1-644827840;0.005181854483119794;1
Completed-Closed;1-644827840;653.998968021743;2
Accepted-In Progress;1-644992956;0.0018019037828483815;1
Accepted-In Progress;1-644992956;120.00099537808252;2
Accepted-Wait;1-644992956;415060.99965096015;3
Completed-Closed;1-644992956;7617231.999169527;4
Accepted-In Progress;1-647796802;-0.00011692819196541698;1
Accepted-Assigned;1-647796802;2143.0043183805424;2
Accepted-In Progress;1-647796802;13310.999332778121;3
Accepted-In Progress;1-647796802;138.00089361863698;4
Completed-Closed;1-647796802;293067.9998358838;5
Accepted-In Progress;1-647802297;-0.0026689769968388875;1
Completed-Closed;1-647802297;1647.0031411909765;2
Accepted-In Progress;1-647841758;0.004158429210544778;1
Completed-Closed;1-647841758;335.99985306844974;2
Accepted-In Progress;1-647841758;1313268.0008488442;3
Queued-Awaiting Assignment;1-647841758;189.00329973213192;4
Accepted-In Progress;1-647841758;2185.0015253615256;5
Completed-Closed;1-647841758;428314.99950839503;6
Accepted-In Progress;1-647929267;0.000510579205630916;1
Completed-Closed;1-647929267;326809.9965456075;2
Accepted-Wait;1-648105181;-0.007224670528567596;1
Accepted-In Progress;1-648105181;9157708.99822906;2
Completed-Closed;1-648105181;146.99960887532222;3
Accepted-In Progress;1-648231508;0.0006976108620402755;1
Completed-Closed;1-648231508;119.99844329039077;2
Accepted-In Progress;1-648497601;-0.00210561425455245;1
Queued-Awaiting Assignment;1-648497601;23.011977303825642;2
Accepted-In Progress;1-648497601;267604.9995862617;3
Completed-Closed;1-648497601;1827004.999216875;4
Accepted-In Progress;1-648807492;-0.0030451987234402177;1
Completed-Closed;1-648807492;429009.9981006654;2
Accepted-In Progress;1-648839266;-0.0008104572953894523;1
Completed-Closed;1-648839266;865169.9999989853;2
Accepted-In Progress;1-648861744;-0.0009255057671254214;1
Completed-Closed;1-648861744;2825103.9996346845;2
Accepted-In Progress;1-649302225;2.7363094294540955e-05;1
Completed-Closed;1-649302225;1584.9987232260748;2
Accepted-In Progress;1-649302263;0.00279111932323543;1
Completed-Closed;1-649302263;392.0001491985469;2
Accepted-In Progress;1-649887393;-0.0028163774427115767;1
Completed-Closed;1-649887393;5623474.001290072;2
Accepted-In Progress;1-649984202;0.0019322741442883641;1
Completed-Closed;1-649984202;6740783.003906311;2
Accepted-In Progress;1-650008427;-0.003346090086401845;1
Completed-Closed;1-650008427;600.9988587359164;2
Accepted-In Progress;1-650011031;-0.001676379613220885;1
Completed-Closed;1-650011031;281401.9997530637;2
Accepted-In Progress;1-650025535;0.0036860090731354617;1
Completed-Closed;1-650025535;2069211.9999681595;2
Accepted-In Progress;1-650025535;30.002928787611477;3
Completed-Closed;1-650025535;3650151.0016581826;4
Accepted-In Progress;1-650123293;0.0008365159772719827;1
Accepted-Assigned;1-650123293;19.994094812585928;2
Accepted-In Progress;1-650123293;69883.99995736504;3
Completed-Closed;1-650123293;4798205.002465116;4
Accepted-In Progress;1-650135511;0.0010974806642196943;1
Completed-Closed;1-650135511;4460945.99897957;2
Accepted-In Progress;1-650241321;-0.0022729245090222713;1
Completed-Closed;1-650241321;6987415.000968438;2
Accepted-In Progress;1-650243662;-0.0005263081297085345;1
Accepted-Wait;1-650243662;97313.03403820192;2
Accepted-In Progress;1-650243662;4741783.000876393;3
Completed-Closed;1-650243662;3361064.999050414;4
Accepted-In Progress;1-650892393;-0.00013525315595239222;1
Completed-Closed;1-650892393;81882.9987442671;2
Accepted-In Progress;1-651084211;0.00014218232103549832;1
Completed-Closed;1-651084211;159.00053026154765;2
Accepted-In Progress;1-651096273;0.001141382195019391;1
Completed-Closed;1-651096273;67061.00042235917;2
Accepted-In Progress;1-651206715;-0.000897258583301582;1
Completed-Closed;1-651206715;1195209.00167637;2
Accepted-In Progress;1-651398271;-0.00450578679612643;1
Queued-Awaiting Assignment;1-651398271;58.004250328520605;2
Accepted-In Progress;1-651398271;133597.00079680263;3
Completed-Closed;1-651398271;1179.9997009806639;4
Accepted-In Progress;1-651922251;-0.0029303943409982134;1
Completed-Closed;1-651922251;3034705.0007598693;2
Accepted-In Progress;1-651922470;-0.00037163701555335615;1
Completed-Closed;1-651922470;3033356.999422952;2
Accepted-In Progress;1-651922594;0.001273190762979121;1
Completed-Closed;1-651922594;6277.9961645417225;2
Accepted-In Progress;1-651951532;0.0005782781707984667;1
Completed-Closed;1-651951532;16368.002516441446;2
Accepted-In Progress;1-652112015;-0.0001005684830068308;1
Queued-Awaiting Assignment;1-652112015;393.9988815542442;2
Accepted-In Progress;1-652112015;0.0;3
Queued-Awaiting Assignment;1-652112015;170119.0;4
Accepted-In Progress;1-652112015;0.0;5
Completed-Closed;1-652112015;4411848.0;6
Accepted-In Progress;1-652259831;-0.0007989158959060351;1
Completed-Closed;1-652259831;169.0006057926368;2
Accepted-In Progress;1-652270498;0.0012321719776964427;1
Completed-Closed;1-652270498;4222191.0004424015;2
Accepted-In Progress;1-652874271;0.0027041101320194223;1
Completed-Closed;1-652874271;5820568.000086594;2
Accepted-In Progress;1-652925445;0.000868172535914565;1
Completed-Closed;1-652925445;8224008.000210993;2
Accepted-In Progress;1-652935537;0.00176735706617419;1
Completed-Closed;1-652935537;278.001949038709;2
Accepted-In Progress;1-653135006;0.0013400104499845745;1
Accepted-Wait;1-653135006;348.9985863482146;2
Completed-Closed;1-653135006;933511.9999180301;3
Accepted-In Progress;1-653254236;0.00015867424090185156;1
Accepted-Wait;1-653254236;87.98321962731161;2
Completed-Closed;1-653254236;10197736.000003634;3
Queued-Awaiting Assignment;1-653314473;-0.0018647999445942913;1
Accepted-In Progress;1-653314473;1889187.9993089924;2
Completed-Closed;1-653314473;3023876.9995567384;3
Accepted-In Progress;1-653878594;0.0007007569039197413;1
Completed-Closed;1-653878594;2957480.999419845;2
Accepted-In Progress;1-653988751;0.0004674550533571492;1
Accepted-In Progress;1-653988751;5285003.999392777;2
Completed-Closed;1-653988751;244.00038713659305;3
Queued-Awaiting Assignment;1-654146231;-0.0013070935706088857;1
Accepted-In Progress;1-654146231;432515.9998482548;2
Completed-Closed;1-654146231;309.0002288491533;3
Accepted-In Progress;1-654348241;0.00010585167812456866;1
Accepted-In Progress;1-654348241;61.99969292170019;2
Completed-Closed;1-654348241;8948618.000014493;3
Accepted-In Progress;1-654369162;0.001974264354123539;1
Completed-Closed;1-654369162;933369.9992527651;2
Accepted-In Progress;1-654403938;-5.343118781404364e-05;1
Queued-Awaiting Assignment;1-654403938;167.99213237036733;2
Queued-Awaiting Assignment;1-654403938;643701.0002303004;3
Accepted-In Progress;1-654403938;0.0;4
Completed-Closed;1-654403938;8468796.0;5
Accepted-In Progress;1-655213351;0.0019451726799339425;1
Accepted-In Progress;1-655213351;709574.0001795056;2
Completed-Closed;1-655213351;45.99984216980768;3
Accepted-In Progress;1-655379467;-3.236805677342112e-05;1
Completed-Closed;1-655379467;4393736.000262031;2
Accepted-In Progress;1-655429981;0.0021919686658235468;1
Completed-Closed;1-655429981;5714800.000063039;2
Accepted-In Progress;1-655536176;-0.0006063482516984388;1
Completed-Closed;1-655536176;1994472.9998438172;2
Accepted-In Progress;1-655607132;0.0033945281294651395;1
Accepted-Wait;1-655607132;1057.0129224424231;2
Completed-Closed;1-655607132;947009.0004905041;3
Accepted-In Progress;1-655719611;0.00015476735352879634;1
Completed-Closed;1-655719611;3785299.9985684757;2
Accepted-In Progress;1-655739451;0.001198399518271369;1
Completed-Closed;1-655739451;6163653.99796976;2
Accepted-In Progress;1-656151409;0.0043509260551826525;1
Accepted-Assigned;1-656151409;57.00430705718677;2
Accepted-In Progress;1-656151409;566.0002426838778;3
Completed-Closed;1-656151409;4332190.998484867;4
Accepted-In Progress;1-656224707;-0.003483088339175831;1
Completed-Closed;1-656224707;8363771.998455074;2
Accepted-In Progress;1-656225465;-0.0012594397993056943;1
Queued-Awaiting Assignment;1-656225465;304.9856922697589;2
Accepted-In Progress;1-656225465;76388.00005614193;3
Completed-Closed;1-656225465;4047711.000855206;4
Accepted-In Progress;1-656510751;-0.0010748119864100781;1
Completed-Closed;1-656510751;410022.99861581734;2
Accepted-In Progress;1-656510751;63.999968183774214;3
Completed-Closed;1-656510751;18.999663632921468;4
Accepted-In Progress;1-656868426;0.00033947615380597166;1
Accepted-Assigned;1-656868426;63.99645470137409;2
Accepted-Wait;1-656868426;3764.9980187181873;3
Completed-Closed;1-656868426;1814395.9981562002;4
Accepted-In Progress;1-657163590;7.192851634136385e-05;1
Accepted-Assigned;1-657163590;104.00558734713654;2
Completed-Closed;1-657163590;3565007.999502802;3
Accepted-In Progress;1-657368644;0.0016439090986939367;1
Completed-Closed;1-657368644;168535.9995477953;2
Queued-Awaiting Assignment;1-657412381;0.0005286283586681433;1
Accepted-In Progress;1-657412381;48158.99989623341;2
Queued-Awaiting Assignment;1-657412381;306.0;3
Accepted-In Progress;1-657412381;483.0;4
Completed-Closed;1-657412381;120.0;5
Accepted-In Progress;1-657534681;-0.0009075822839746074;1
Completed-Closed;1-657534681;308.99945795538804;2
Accepted-In Progress;1-657768145;0.0001439072692614359;1
Accepted-Assigned;1-657768145;1190.0017025327338;2
Completed-Closed;1-657768145;1135261.0004678445;3
Accepted-In Progress;1-657874936;-0.0016784924780799345;1
Accepted-In Progress;1-657874936;7173988.000229391;2
Completed-Closed;1-657874936;56.00075744614725;3
Accepted-In Progress;1-657934265;-0.0007375167873027118;1
Completed-Closed;1-657934265;3317986.998064421;2
Accepted-In Progress;1-658022616;-3.351332416639746e-05;1
Completed-Closed;1-658022616;3432398.0037859646;2
